CUS_CUST_ID,SIT_SITE_ID,restriccion,flag_trusted_seller,gmv_approved,gmv_claim,cashout,ratio_gmv_claim,ratio_co,flag_low_claims,flag_low_co,flag_ok_pu,SIT_GMV_90D,CUST_ID_GMV_90D,TAMAÑO
182767474,MLC,,1,71733,3965,354,0.06,0.09,1,1,1,521710726,72469,0.00014
64048032,MLM,,1,154465,7335,0,0.05,0,1,1,1,1131185965,157124,0.00014
301750960,MLM,,1,155961,5418,365,0.03,0.07,1,1,1,1131185965,157079,0.00014
128442817,MCO,,1,15185,581,0,0.04,0,1,1,1,111709499,15502,0.00014
619160196,MLC,,1,71369,3780,107,0.05,0.03,1,1,1,521710726,72392,0.00014
539015962,MLC,,1,71806,9296,240,0.13,0.03,1,1,1,521710726,72315,0.00014
398154626,MLC,,1,71944,6639,141,0.09,0.02,1,1,1,521710726,72191,0.00014
448533318,MLC,,1,71853,5492,336,0.08,0.06,1,1,1,521710726,72138,0.00014
549273442,MLC,,1,71771,3702,259,0.05,0.07,1,1,1,521710726,72117,0.00014
53816386,MCO,,1,15311,1042,28,0.07,0.03,1,1,1,111709499,15416,0.00014
69816019,MCO,,1,15186,642,11,0.04,0.02,1,1,1,111709499,15408,0.00014
458864316,MLC,,1,71350,4181,286,0.06,0.07,1,1,1,521710726,71928,0.00014
319872628,MLC,,1,71334,6660,361,0.09,0.05,1,1,1,521710726,71895,0.00014
225377496,MLC,,1,71375,2918,272,0.04,0.09,1,1,1,521710726,71886,0.00014
135723799,MLC,,1,71246,3323,265,0.05,0.08,1,1,1,521710726,71812,0.00014
188251589,MLC,,1,70900,4677,313,0.07,0.07,1,1,1,521710726,71774,0.00014
220450190,MCO,,1,15240,184,0,0.01,0,1,1,1,111709499,15338,0.00014
73942093,MCO,,1,15265,895,18,0.06,0.02,1,1,1,111709499,15326,0.00014
145715305,MLM,,1,153731,27559,576,0.18,0.02,1,1,1,1131185965,155116,0.00014
221336939,MLM,,1,152206,29349,35,0.19,0,1,1,1,1131185965,154859,0.00014
282271900,MLC,,1,70948,2818395,159,0.14,0.02,1,1,1,521710726,71392,0.00014
72144181,MCO,,1,15156,686,5,0.05,0.01,1,1,1,111709499,15279,0.00014
237892006,MLC,,1,70720,8647,471,0.12,0.05,1,1,1,521710726,71341,0.00014
246084947,MLM,,1,151482,4708,357,0.03,0.08,1,1,1,1131185965,154529,0.00014
63672910,MLM,,1,153048,20344,798,0.13,0.04,1,1,1,1131185965,154380,0.00014
420720376,MCO,,1,14975,633,0,0.04,0,1,1,1,111709499,15213,0.00014
263007473,MLC,,1,70761,6264,484,0.09,0.08,1,1,1,521710726,70998,0.00014
174020319,MCO,,1,14644,619,42,0.04,0.07,1,1,1,111709499,15198,0.00014
337177160,MCO,,1,14897,1760,49,0.12,0.03,1,1,1,111709499,15164,0.00014
579862007,MLM,,1,151913,5485,143,0.04,0.03,1,1,1,1131185965,153511,0.00014
182706526,MLM,,1,152165,18727,187,0.12,0.01,1,1,1,1131185965,153501,0.00014
257040355,MCO,,1,15109,1283,0,0.08,0,1,1,1,111709499,15148,0.00014
19930995,MLM,,1,151953,16434,607,0.11,0.04,1,1,1,1131185965,153354,0.00014
225306136,MLM,,1,151833,10439,417,0.07,0.04,1,1,1,1131185965,153310,0.00014
430150143,MCO,,1,14916,282,0,0.02,0,1,1,1,111709499,15107,0.00014
278761569,MCO,,1,14872,268,0,0.02,0,1,1,1,111709499,15094,0.00014
540957223,MCO,,1,14920,1006,78,0.07,0.08,1,1,1,111709499,15076,0.00013
417146599,MLC,,1,69885,2684,213,0.04,0.08,1,1,1,521710726,70402,0.00013
65732942,MLM,,1,150941,19442,258,0.13,0.01,1,1,1,1131185965,152625,0.00013
160319898,MLM,,1,150590,15526,577,0.1,0.04,1,1,1,1131185965,152603,0.00013
419704109,MLC,,1,70343,3685,96,0.05,0.03,1,1,1,521710726,70354,0.00013
122871372,MLC,,1,69630,3369,269,0.05,0.08,1,1,1,521710726,70299,0.00013
214799706,MLM,,1,151602,12130,227,0.08,0.02,1,1,1,1131185965,152341,0.00013
214450386,MLC,,1,69936,6501,386,0.09,0.06,1,1,1,521710726,70252,0.00013
23258483,MLM,,1,149217,8340,231,0.06,0.03,1,1,1,1131185965,152100,0.00013
556460102,MLC,,1,69382,4318,101,0.06,0.02,1,1,1,521710726,70135,0.00013
242470368,MCO,,1,14882,696,0,0.05,0,1,1,1,111709499,14997,0.00013
35365453,MLC,,1,69755,237987,44355,0.04,0,1,1,1,521710726,70023,0.00013
142840638,MLM,,1,149243,4736,320,0.03,0.07,1,1,1,1131185965,151659,0.00013
260598722,MLM,,1,149594,7075,349,0.05,0.05,1,1,1,1131185965,151569,0.00013
450490201,MLC,,1,69212,3585,297,0.05,0.08,1,1,1,521710726,69816,0.00013
220703278,MCO,,1,14651,501,0,0.03,0,1,1,1,111709499,14910,0.00013
205294718,MCO,,1,14714,329,0,0.02,0,1,1,1,111709499,14902,0.00013
440154200,MCO,,1,14441,1651,9,0.11,0.01,1,1,1,111709499,14882,0.00013
630930393,MLM,,1,149925,14892,328,0.1,0.02,1,1,1,1131185965,150653,0.00013
332644129,MCO,,1,14784,491,0,0.03,0,1,1,1,111709499,14855,0.00013
194977212,MLC,,1,68755,1324065,222,0.08,0.04,1,1,1,521710726,69341,0.00013
228735669,MLM,,1,149124,6643,426,0.04,0.06,1,1,1,1131185965,150339,0.00013
329950605,MLM,,1,148438,2734693,332,0.06,0.04,1,1,1,1131185965,150216,0.00013
585329242,MLC,,1,68445,6121,496,0.09,0.08,1,1,1,521710726,69201,0.00013
451657291,MLC,,1,68441,4006,332,0.06,0.08,1,1,1,521710726,69002,0.00013
451001537,MLM,,1,148320,9249,511,0.06,0.06,1,1,1,1131185965,149539,0.00013
268110859,MLM,,1,147865,17490,325,0.12,0.02,1,1,1,1131185965,149538,0.00013
47897510,MLM,,1,146462,13045,1068,0.09,0.08,1,1,1,1131185965,149375,0.00013
234985400,MLC,,1,67656,1915,134,0.03,0.07,1,1,1,521710726,68668,0.00013
523648974,MLM,,1,147124,8821,667,0.06,0.08,1,1,1,1131185965,148826,0.00013
48720736,MLM,,1,144910,2817452,313,0.07,0.03,1,1,1,1131185965,148604,0.00013
600706449,MLC,,1,67894,6443,161,0.09,0.03,1,1,1,521710726,68516,0.00013
192284960,MCO,,1,14578,1544,119,0.11,0.08,1,1,1,111709499,14670,0.00013
88009231,MLM,,1,146675,11577,754,0.08,0.07,1,1,1,1131185965,148514,0.00013
269833186,MCO,,1,14533,-211595,77,0.09,0.06,1,1,1,111709499,14655,0.00013
241419485,MCO,,1,14299,634,0,0.04,0,1,1,1,111709499,14654,0.00013
389792883,MLC,,1,67791,4046,104,0.06,0.03,1,1,1,521710726,68382,0.00013
51135239,MLC,,1,67883,2610,119,0.04,0.05,1,1,1,521710726,68366,0.00013
439219953,MLM,,1,146102,6549,205,0.04,0.03,1,1,1,1131185965,148229,0.00013
231275258,MLM,,1,146627,12131,146,0.08,0.01,1,1,1,1131185965,148166,0.00013
86079400,MLM,,1,146559,9453,182,0.06,0.02,1,1,1,1131185965,147968,0.00013
312460148,MCO,,1,14342,442,37,0.03,0.08,1,1,1,111709499,14601,0.00013
128815606,MLC,,1,67067,464103,97,0.05,0.03,1,1,1,521710726,68044,0.00013
2201357,MCO,,1,14390,477,38,0.03,0.08,1,1,1,111709499,14548,0.00013
168809901,MCO,,1,14467,132,0,0.01,0,1,1,1,111709499,14546,0.00013
53497811,MLC,,1,66918,2266,96,0.03,0.04,1,1,1,521710726,67926,0.00013
503182402,MCO,,1,14299,783,69,0.05,0.09,1,1,1,111709499,14528,0.00013
471212787,MLC,,1,67392,-74476,110,0.03,0.07,1,1,1,521710726,67837,0.00013
309003933,MLC,,1,66909,1884,162,0.03,0.09,1,1,1,521710726,67625,0.00013
458508030,MLM,,1,145223,7041,161,0.05,0.02,1,1,1,1131185965,146594,0.00013
4256545,MCO,,1,14352,1636,10,0.11,0.01,1,1,1,111709499,14471,0.00013
564026846,MLC,,1,66918,1812,62,0.03,0.03,1,1,1,521710726,67554,0.00013
257808738,MLM,,1,145025,8698,344,0.06,0.04,1,1,1,1131185965,146213,0.00013
190104417,MLC,,1,66824,3353,245,0.05,0.07,1,1,1,521710726,67371,0.00013
147860439,MLC,,1,66841,3619,140,0.05,0.04,1,1,1,521710726,67311,0.00013
31160749,MLM,,1,144745,7038,365,0.05,0.05,1,1,1,1131185965,145843,0.00013
233913376,MCO,,1,14105,714,31,0.05,0.04,1,1,1,111709499,14372,0.00013
342019491,MLC,,1,66572,2689,173,0.04,0.06,1,1,1,521710726,67072,0.00013
48958294,MLM,,1,143505,12397,253,0.09,0.02,1,1,1,1131185965,145153,0.00013
10419710,MLM,,1,143887,14501,556,0.1,0.04,1,1,1,1131185965,145112,0.00013
252245320,MLM,,1,143612,14163,951,0.1,0.07,1,1,1,1131185965,144826,0.00013
258691973,MCO,,1,14068,459,22,0.03,0.05,1,1,1,111709499,14300,0.00013
317239273,MLM,,1,143467,8978,668,0.06,0.07,1,1,1,1131185965,144755,0.00013
293731757,MLM,,1,143021,10175,44514,0.07,0,1,1,1,1131185965,144494,0.00013
555692728,MCO,,1,14008,216,11,0.02,0.05,1,1,1,111709499,14263,0.00013
199327023,MLM,,1,142827,19315,376,0.14,0.02,1,1,1,1131185965,144261,0.00013
176671754,MCO,,1,14133,465,38,0.03,0.08,1,1,1,111709499,14236,0.00013
583648487,MCO,,1,13677,1257,72,0.09,0.06,1,1,1,111709499,14227,0.00013
30055805,MCO,,1,14222,846,3,0.06,0,1,1,1,111709499,14222,0.00013
165150262,MLC,,1,65819,6110,282,0.09,0.05,1,1,1,521710726,66422,0.00013
582235611,MLC,,1,65430,3598,289,0.05,0.08,1,1,1,521710726,66328,0.00013
17122767,MLM,,1,141742,4821,282,0.03,0.06,1,1,1,1131185965,143805,0.00013
163020573,MCO,,1,14062,323,44313,0.02,0.08,1,1,1,111709499,14198,0.00013
543640695,MLC,,1,65697,7597,401,0.12,0.05,1,1,1,521710726,66292,0.00013
69084100,MCO,,1,14091,414,21,0.03,0.05,1,1,1,111709499,14186,0.00013
232381508,MLC,,1,65990,3691,200,0.06,0.05,1,1,1,521710726,66241,0.00013
183688002,MLM,,1,141910,11318,753,0.08,0.07,1,1,1,1131185965,143515,0.00013
88325706,MCO,,1,13985,1761,0,0.13,0,1,1,1,111709499,14149,0.00013
263556076,MCO,,1,13819,1011,21,0.07,0.02,1,1,1,111709499,14146,0.00013
586298517,MLC,,1,65256,3961,145,0.06,0.04,1,1,1,521710726,66056,0.00013
120399849,MLM,,1,141316,7005,154,0.05,0.02,1,1,1,1131185965,143173,0.00013
268892497,MCO,,1,13917,380,26,0.03,0.07,1,1,1,111709499,14131,0.00013
106300834,MLM,,1,141229,5732,393,0.04,0.07,1,1,1,1131185965,143036,0.00013
129779085,MLC,,1,65485,473416,84,0.05,0.03,1,1,1,521710726,65965,0.00013
169991554,MCO,,1,13760,997,38,0.07,0.04,1,1,1,111709499,14124,0.00013
165572128,MLC,,1,65250,7152,189,0.11,0.03,1,1,1,521710726,65956,0.00013
168726565,MCO,,1,13966,613,31,0.04,0.05,1,1,1,111709499,14121,0.00013
392995145,MCO,,1,13784,1508,74,0.11,0.05,1,1,1,111709499,14119,0.00013
220368481,MCO,,1,14086,2101,0,0.15,0,1,1,1,111709499,14099,0.00013
278472861,MLC,,1,65270,5678,274,0.09,0.05,1,1,1,521710726,65843,0.00013
257068214,MLC,,1,65162,1257,106,0.02,0.08,1,1,1,521710726,65756,0.00013
362689113,MLC,,1,65240,3674,326,0.06,0.09,1,1,1,521710726,65751,0.00013
119873885,MLM,,1,139820,10062,557,0.07,0.06,1,1,1,1131185965,142297,0.00013
193412346,MLC,,1,64217,2774,159,0.04,0.06,1,1,1,521710726,65523,0.00013
151773391,MLC,,1,65135,9420,438,0.14,0.05,1,1,1,521710726,65511,0.00013
108265835,MLC,,1,65495,6859,0,0.1,0,1,1,1,521710726,65495,0.00013
137731978,MCO,,1,13839,594,0,0.04,0,1,1,1,111709499,14015,0.00013
263061571,MLM,,1,139299,15302,588,0.11,0.04,1,1,1,1131185965,141864,0.00013
279509726,MLM,,1,139925,7233,595,0.05,0.08,1,1,1,1131185965,141801,0.00013
303980087,MCO,,1,13716,913,21,0.07,0.02,1,1,1,111709499,13992,0.00013
119611553,MLM,,1,138638,8665,220,0.06,0.03,1,1,1,1131185965,141513,0.00013
322736125,MCO,,1,13819,896,45,0.06,0.05,1,1,1,111709499,13975,0.00013
77709244,MLM,,1,141396,11261,44331,0.08,0,1,1,1,1131185965,141492,0.00013
429982224,MCO,,1,13939,554,9,0.04,0.02,1,1,1,111709499,13968,0.00013
94365997,MLM,,1,140629,8762,401,0.06,0.05,1,1,1,1131185965,141438,0.00013
31145659,MCO,,1,13776,713,47,0.05,0.07,1,1,1,111709499,13961,0.00012
405914560,MLM,,1,139487,6971,379,0.05,0.05,1,1,1,1131185965,141362,0.00012
556020326,MCO,,1,13830,474,43,0.03,0.09,1,1,1,111709499,13953,0.00012
468756792,MLM,,1,140609,14765,545,0.11,0.04,1,1,1,1131185965,141137,0.00012
187438543,MLC,,1,64819,5689,387,0.09,0.07,1,1,1,521710726,65045,0.00012
396466658,MLC,,1,64508,1326,112,0.02,0.08,1,1,1,521710726,65044,0.00012
315166892,MLM,,1,139393,10059,233,0.07,0.02,1,1,1,1131185965,141016,0.00012
532824343,MCO,,1,13910,1537,0,0.11,0,1,1,1,111709499,13910,0.00012
478879461,MLM,,1,138017,6781,324,0.05,0.05,1,1,1,1131185965,140782,0.00012
406208522,MLC,,1,64725,4067,109,0.06,0.03,1,1,1,521710726,64892,0.00012
444059588,MLC,,1,64066,1747,144,0.03,0.08,1,1,1,521710726,64891,0.00012
205495368,MCO,,1,13702,1051,93,0.08,0.09,1,1,1,111709499,13893,0.00012
136280202,MCO,,1,13829,1224,80,0.09,0.07,1,1,1,111709499,13888,0.00012
54179948,MCO,,1,13725,262,0,0.02,0,1,1,1,111709499,13883,0.00012
232734687,MCO,,1,13461,775,40,0.06,0.05,1,1,1,111709499,13864,0.00012
190257089,MLC,,1,64269,8646,558,0.13,0.06,1,1,1,521710726,64724,0.00012
141874205,MLC,,1,63911,3416,149,0.05,0.04,1,1,1,521710726,64713,0.00012
321607415,MCO,,1,13476,-299619,0,0.08,0,1,1,1,111709499,13842,0.00012
206198555,MLM,,1,138339,2378035,182,0.06,0.02,1,1,1,1131185965,140062,0.00012
639884344,MLM,,1,138420,2034281,670,0.05,0.09,1,1,1,1131185965,139930,0.00012
238506312,MCO,,1,13751,925,43,0.07,0.05,1,1,1,111709499,13819,0.00012
393388464,MCO,,1,13598,1267,18,0.09,0.01,1,1,1,111709499,13797,0.00012
537962570,MCO,,1,13662,237,0,0.02,0,1,1,1,111709499,13782,0.00012
262325375,MLC,,1,63900,7151,86,0.11,0.01,1,1,1,521710726,64317,0.00012
236136603,MLM,,1,138875,14920,264,0.11,0.02,1,1,1,1131185965,139370,0.00012
191225181,MLM,,1,137968,9759,597,0.07,0.06,1,1,1,1131185965,139158,0.00012
38036849,MLC,,1,63137,5647,214,0.09,0.04,1,1,1,521710726,64156,0.00012
214908185,MLC,,1,63617,5720,43,0.09,0.01,1,1,1,521710726,64139,0.00012
210055970,MLM,,1,137161,6387,242,0.05,0.04,1,1,1,1131185965,139039,0.00012
109723840,MLM,,1,137574,10971,739,0.08,0.07,1,1,1,1131185965,138943,0.00012
130235669,MLM,,1,137149,7268,213,0.05,0.03,1,1,1,1131185965,138768,0.00012
333546650,MLC,,1,63386,2237,172,0.04,0.08,1,1,1,521710726,63936,0.00012
7384017,MLC,,1,63101,3069,160,0.05,0.05,1,1,1,521710726,63845,0.00012
444237833,MCO,,1,13350,279,0,0.02,0,1,1,1,111709499,13651,0.00012
28608447,MLC,,1,62737,1794042,267,0.11,0.04,1,1,1,521710726,63721,0.00012
79006188,MCO,,1,13423,1206,0,0.09,0,1,1,1,111709499,13639,0.00012
553567590,MLC,,1,63456,5452,145,0.09,0.03,1,1,1,521710726,63688,0.00012
98445366,MLM,,1,136475,6945,241,0.05,0.03,1,1,1,1131185965,138006,0.00012
187450722,MLM,,1,136729,6850,600,0.05,0.09,1,1,1,1131185965,137948,0.00012
313772706,MLC,,1,63374,5936,328,0.09,0.06,1,1,1,521710726,63596,0.00012
83357204,MCO,,1,13335,462,23,0.03,0.05,1,1,1,111709499,13588,0.00012
